date,channel,impressions,clicks,conversions,cost,revenue,ctr,conversion_rate,cpa,roas,profit
2024-01-21,Email,11928,1912,108,120.03,10226.96,0.1602951039570758,0.056485355648535567,1.111388888888889,85.20336582521035,10106.929999999998
2024-01-22,Email,12408,2457,140,123.64,13438.04,0.1980174081237911,0.05698005698005698,0.8831428571428571,108.68683274021353,13314.400000000001
2024-01-23,Email,10518,2302,128,109.97,9026.84,0.21886290169233694,0.05560382276281494,0.859140625,82.08456851868692,8916.87
2024-01-24,Email,10774,1954,114,125.95,9626.51,0.1813625394468164,0.05834186284544524,1.1048245614035088,76.43120285827709,9500.56
2024-01-25,Email,12407,2339,156,99.76,14743.0,0.18852260820504554,0.06669516887558785,0.6394871794871795,147.78468323977546,14643.24
2024-01-26,Email,11562,1400,87,130.04,7651.74,0.12108631724615118,0.062142857142857146,1.4947126436781608,58.84143340510612,7521.7
2024-01-27,Email,13425,2490,138,114.93,12851.02,0.18547486033519553,0.05542168674698795,0.8328260869565218,111.81606195075263,12736.09
2024-01-28,Email,11998,2479,136,126.5,13125.08,0.20661776962827139,0.05486083098023396,0.9301470588235294,103.75557312252964,12998.58
2024-01-29,Email,10854,2239,158,112.68,14074.06,0.2062833978256864,0.07056721750781599,0.7131645569620254,124.90291089811855,13961.38
2024-01-30,Email,10968,1815,124,124.2,9660.67,0.16548140043763676,0.06831955922865014,1.0016129032258065,77.78317230273751,9536.47
2024-01-31,Email,10509,1833,116,106.78,13203.19,0.17442192406508708,0.06328423349699945,0.9205172413793103,123.64852968720734,13096.41
2024-02-01,Email,13766,2533,169,124.27,15083.21,0.18400406799360744,0.06671930517173312,0.7353254437869823,121.37450712159009,14958.939999999999
2024-02-02,Email,11815,2590,145,113.81,14493.68,0.21921286500211595,0.055984555984555984,0.784896551724138,127.34979351550831,14379.87
2024-02-03,Email,11927,1801,121,119.26,12494.52,0.151001928397753,0.06718489727928928,0.9856198347107439,104.76706355861144,12375.26
2024-02-04,Email,11763,1763,104,111.24,7402.73,0.1498767321261583,0.05899035734543392,1.0696153846153846,66.54737504494786,7291.49
2024-02-05,Email,12272,2646,256,133.78,20942.25,0.21561277705345502,0.09674981103552532,0.522578125,156.54245776648227,20808.47
2024-02-06,Email,12292,2162,145,121.06,12854.81,0.17588675561340708,0.06706753006475485,0.8348965517241379,106.18544523376838,12733.75
2024-02-07,Email,11510,1637,70,117.34,6642.88,0.1422241529105126,0.04276114844227245,1.6762857142857144,56.61223794102608,6525.54
2024-02-08,Email,11284,2033,146,113.7,13126.08,0.18016660758596242,0.07181505164781112,0.7787671232876713,115.4448548812665,13012.38
2024-02-09,Email,13471,2999,204,131.92,20049.5,0.22262638259965853,0.06802267422474158,0.6466666666666666,151.98226197695575,19917.58
2024-02-10,Email,13356,2625,182,109.47,17014.75,0.19654088050314467,0.06933333333333333,0.6014835164835165,155.4284278797844,16905.28
2024-02-11,Email,12840,1841,96,128.07,9769.5,0.14338006230529596,0.052145573058120585,1.3340625,76.28250175685173,9641.43
2024-02-12,Email,13784,2380,113,120.98,9657.09,0.1726639582124202,0.04747899159663865,1.0706194690265487,79.82385518267482,9536.11
2024-02-13,Email,12094,2547,146,110.51,13390.75,0.21060029766826527,0.05732234000785238,0.7569178082191781,121.17229210026241,13280.24
2024-02-14,Email,12540,2258,119,118.23,10175.65,0.18006379585326954,0.05270150575730735,0.9935294117647059,86.0665651695847,10057.42
2024-02-15,Email,11675,2659,161,99.86,13753.34,0.22775160599571734,0.06054907860097781,0.620248447204969,137.72621670338475,13653.48
2024-02-16,Email,10926,1889,101,118.42,10361.67,0.17289035328574043,0.05346744309158285,1.1724752475247524,87.49932443843946,10243.25
2024-02-17,Email,13546,2460,153,120.04,13320.53,0.18160342536542154,0.06219512195121951,0.7845751633986928,110.96742752415861,13200.49
2024-02-18,Email,14062,1650,61,120.14,5018.11,0.11733750533352297,0.03696969696969697,1.9695081967213115,41.7688530048277,4897.969999999999
2024-02-19,Email,12828,2472,141,129.89,13925.32,0.19270346117867165,0.05703883495145631,0.9212056737588652,107.20856109015321,13795.43
2024-02-20,Email,12220,2517,164,126.7,13459.6,0.20597381342062193,0.06515693285657528,0.7725609756097561,106.23204419889503,13332.9
2024-02-21,Email,12132,2184,175,106.39,10870.79,0.18001978239366964,0.08012820512820513,0.6079428571428571,102.17868220697434,10764.400000000001
2024-02-22,Email,10575,1799,105,110.54,7568.68,0.17011820330969268,0.058365758754863814,1.0527619047619048,68.47005608829383,7458.14
2024-02-23,Email,10966,2701,227,116.51,18988.99,0.24630676636877621,0.08404294705664568,0.5132599118942731,162.9816324778989,18872.480000000003
2024-02-24,Email,10620,1364,82,119.19,6351.94,0.12843691148775896,0.060117302052785926,1.4535365853658537,53.29255810051178,6232.75
2024-02-25,Email,10079,1606,102,124.01,9370.45,0.15934120448457187,0.06351183063511831,1.2157843137254902,75.56205144746392,9246.44
2024-02-26,Email,10415,2115,110,119.9,10415.13,0.20307249159865579,0.05200945626477541,1.09,86.86513761467889,10295.23
2024-02-27,Email,10348,1774,118,118.65,11147.8,0.1714340935446463,0.0665163472378805,1.0055084745762712,93.95533080488832,11029.15
2024-02-28,Email,13838,2867,168,138.56,16114.78,0.20718311894782482,0.058597837460760374,0.8247619047619048,116.30181870669746,15976.220000000001
2024-02-29,Email,14352,2107,106,109.84,10990.16,0.14680880713489408,0.05030849549121975,1.0362264150943397,100.05608157319737,10880.32
2024-03-01,Email,10412,1737,116,113.75,10082.57,0.1668267383787937,0.0667818077144502,0.9806034482758621,88.63797802197801,9968.82
2024-03-02,Email,11190,1798,91,122.86,10200.56,0.16067917783735478,0.05061179087875417,1.35010989010989,83.02588311899723,10077.699999999999
2024-03-03,Email,13064,2179,130,94.54,10460.43,0.1667942437232088,0.05966039467645709,0.7272307692307692,110.6455468584726,10365.89
2024-03-04,Email,10346,1356,46,132.72,3467.34,0.13106514595012564,0.03392330383480826,2.885217391304348,26.125226039783,3334.6200000000003
2024-03-05,Email,11946,2566,172,111.35,16557.38,0.21479993303197722,0.06703039750584568,0.6473837209302326,148.6967220475977,16446.030000000002
2024-03-06,Email,12628,2521,138,125.44,12959.41,0.199635730123535,0.05474018246727489,0.9089855072463768,103.3116230867347,12833.97
2024-03-07,Email,11340,1697,80,123.14,7113.08,0.149647266313933,0.04714201532115498,1.53925,57.764170862433005,6989.94
2024-03-08,Email,11048,1996,137,134.9,12950.35,0.18066618392469225,0.0686372745490982,0.9846715328467154,95.99962935507783,12815.45
2024-03-09,Email,13532,2069,171,130.03,14089.18,0.15289683712681051,0.08264862252295795,0.7604093567251462,108.35330308390371,13959.15
2024-03-10,Email,12081,2040,80,105.03,6895.06,0.16886019369257513,0.0392156862745098,1.312875,65.64848138627059,6790.030000000001
2024-03-11,Email,13160,2907,151,113.04,13769.51,0.2208966565349544,0.05194358445132439,0.7486092715231788,121.81095187544231,13656.47
2024-03-12,Email,11245,2259,138,115.37,14679.15,0.20088928412627835,0.06108897742363878,0.8360144927536233,127.23541648608823,14563.779999999999
2024-03-13,Email,13199,2410,173,119.52,14407.1,0.18258959012046366,0.07178423236514522,0.6908670520231214,120.54133199464526,14287.58
2024-03-14,Email,11861,1867,131,125.7,12427.53,0.15740662675996964,0.07016604177825388,0.9595419847328245,98.86658711217184,12301.83
2024-03-15,Email,13844,3033,173,114.01,15905.52,0.21908407974573824,0.05703923508077811,0.6590173410404625,139.5098675554776,15791.51
2024-03-16,Email,12028,1970,161,117.91,14786.35,0.16378450282673762,0.0817258883248731,0.7323602484472049,125.40369773556102,14668.44
2024-03-17,Email,13432,1630,60,120.58,5784.24,0.12135199523525908,0.03680981595092025,2.0096666666666665,47.97014430253773,5663.66
2024-03-18,Email,12300,1773,109,127.91,11898.12,0.14414634146341462,0.06147772137619854,1.17348623853211,93.01946681260262,11770.210000000001
2024-03-19,Email,12203,2051,117,122.47,7665.33,0.16807342456772925,0.05704534373476353,1.0467521367521369,62.589450477668,7542.86
2024-03-20,Email,13014,1788,96,110.73,7274.61,0.13739050253573076,0.053691275167785234,1.1534375000000001,65.69683012733675,7163.88
2024-03-21,Email,12064,1492,103,117.59,9883.95,0.1236737400530504,0.0690348525469169,1.1416504854368932,84.05434135555745,9766.36
2024-03-22,Email,9023,1381,106,116.66,6218.42,0.15305330821234622,0.07675597393193338,1.100566037735849,53.30378878793074,6101.76
2024-03-23,Email,10583,2134,114,125.43,10518.3,0.20164414627232355,0.053420805998125584,1.1002631578947368,83.85792872518535,10392.869999999999
2024-03-24,Email,14203,2478,165,131.43,11932.44,0.1744701823558403,0.06658595641646489,0.7965454545454546,90.7893175074184,11801.01
2024-03-25,Email,11087,1827,112,122.2,8007.55,0.16478758906827817,0.06130268199233716,1.0910714285714287,65.52823240589198,7885.35
2024-03-26,Email,13160,2472,104,127.12,9016.03,0.1878419452887538,0.042071197411003236,1.2223076923076923,70.92534612964128,8888.91
2024-03-27,Email,9746,1471,107,123.95,9721.19,0.15093371639647035,0.07273963290278722,1.158411214953271,78.42831787010891,9597.24
2024-03-28,Email,14231,2741,192,117.95,22392.09,0.19260768744290632,0.0700474279460051,0.6143229166666667,189.84391691394657,22274.14
2024-03-29,Email,11042,2115,142,110.09,11706.18,0.19154138742981344,0.06713947990543735,0.7752816901408451,106.33281860296121,11596.09
2024-03-30,Email,14771,2789,147,118.95,14357.82,0.18881592309254622,0.052707063463607026,0.8091836734693878,120.7046658259773,14238.869999999999
2024-01-01,Display,77976,338,3,691.82,225.14,0.004334667077049348,0.008875739644970414,230.60666666666668,0.3254314706137434,-466.68000000000006
2024-01-02,Display,83729,316,4,587.81,273.82,0.0037740806650025677,0.012658227848101266,146.9525,0.46583079566526603,-313.98999999999995
2024-01-03,Display,76977,350,3,581.78,238.34,0.0045468126843083,0.008571428571428572,193.92666666666665,0.40967375984048954,-343.43999999999994
2024-01-04,Display,83015,275,5,646.06,413.81,0.003312654339577185,0.01818181818181818,129.212,0.6405132650218247,-232.24999999999994
2024-01-05,Display,67881,305,4,598.83,232.52,0.004493157142646691,0.013114754098360656,149.7075,0.3882904998079588,-366.31000000000006
2024-01-06,Display,82916,359,5,670.73,372.58,0.004329683052728062,0.013927576601671309,134.14600000000002,0.555484323051004,-298.15000000000003
2024-01-07,Display,89808,204,2,515.9,141.15,0.0022715125601282735,0.00980392156862745,257.95,0.2735995347935647,-374.75
2024-01-08,Display,80753,383,4,556.04,299.63,0.004742857850482335,0.010443864229765013,139.01,0.5388641104956479,-256.40999999999997
2024-01-09,Display,74624,364,4,510.18,303.97,0.00487778730703259,0.01098901098901099,127.545,0.5958093222000079,-206.20999999999998
2024-01-10,Display,94898,413,5,532.33,384.86,0.004352041138907037,0.012106537530266344,106.46600000000001,0.7229725921890556,-147.47000000000003
2024-01-11,Display,89460,340,4,572.13,271.01,0.0038005812653699976,0.011764705882352941,143.0325,0.4736860503731669,-301.12
2024-01-12,Display,85557,355,6,624.63,431.54,0.004149280596561357,0.016901408450704224,104.105,0.690872996814114,-193.08999999999997
2024-01-13,Display,76649,409,4,665.66,331.58,0.005336012211509609,0.009779951100244499,166.415,0.49812216446834723,-334.08
2024-01-14,Display,73182,390,7,601.35,562.73,0.005329179306386817,0.017948717948717947,85.90714285714286,0.935777833208614,-38.620000000000005
2024-01-15,Display,78262,303,4,608.7,336.42,0.003871610743400373,0.013201320132013201,152.175,0.552686052242484,-272.28000000000003
2024-01-16,Display,72708,326,5,635.78,388.28,0.004483688177367003,0.015337423312883436,127.15599999999999,0.6107143980622227,-247.5
2024-01-17,Display,77832,267,3,611.37,173.61,0.0034304656182547024,0.011235955056179775,203.79,0.2839687914029148,-437.76
2024-01-18,Display,79332,296,1,653.8,61.22,0.00373115514546463,0.0033783783783783786,262.38040000000024,0.09363719791985317,-592.5799999999999
2024-01-19,Display,74682,314,3,593.09,253.29,0.004204493720039635,0.009554140127388535,197.6966666666667,0.42706840445800803,-339.80000000000007
2024-01-20,Display,82320,444,8,571.53,554.81,0.005393586005830904,0.018018018018018018,71.44125,0.9707451927282906,-16.720000000000027
2024-01-21,Display,77395,333,4,670.42,274.34,0.0043026035273596485,0.012012012012012012,167.605,0.40920616926702663,-396.08
2024-01-22,Display,79086,425,6,617.15,524.55,0.005373896770604152,0.01411764705882353,102.85833333333333,0.8499554403305517,-92.60000000000002
2024-01-23,Display,87703,312,3,647.45,227.92,0.003557460976249387,0.009615384615384616,215.8166666666667,0.35202718356629853,-419.5300000000001
2024-01-24,Display,80322,259,2,515.15,119.34,0.003224521301760414,0.007722007722007722,257.575,0.2316606813549452,-395.80999999999995
2024-01-25,Display,80875,378,5,590.84,262.35,0.004673879443585781,0.013227513227513227,118.168,0.444028840295173,-328.49
2024-01-26,Display,78697,413,4,681.88,274.5,0.00524797641587354,0.009685230024213076,170.47,0.4025635009092509,-407.38
2024-01-27,Display,83599,362,5,637.33,374.25,0.0043301953372648,0.013812154696132596,127.46600000000001,0.5872154143065601,-263.08000000000004
2024-01-28,Display,73524,332,3,608.58,224.51,0.004515532343180458,0.009036144578313253,202.86,0.3689079496532912,-384.07000000000005
2024-01-29,Display,75069,299,3,583.03,188.22,0.003983002304546484,0.010033444816053512,194.34333333333333,0.3228307291220006,-394.80999999999995
2024-01-30,Display,71168,298,3,543.29,234.45,0.004187275179856115,0.010067114093959731,181.09666666666666,0.4315374845846601,-308.84
2024-01-31,Display,75469,273,5,589.84,374.27,0.0036173793213107367,0.018315018315018316,117.968,0.63452800759528,-215.57000000000005
2024-02-01,Display,83989,229,3,606.35,267.78,0.0027265475240805344,0.013100436681222707,202.11666666666667,0.44162612352601627,-338.57000000000005
2024-02-02,Display,80543,348,6,519.25,328.45,0.0043206734290999835,0.017241379310344827,86.54166666666667,0.6325469427058257,-190.8
2024-02-03,Display,81682,291,5,507.14,346.38,0.003562596410469871,0.01718213058419244,101.428,0.6830066648262807,-160.76
2024-02-04,Display,69855,164,2,579.63,140.74,0.0023477202777181304,0.012195121951219513,262.38040000000024,0.24281006849196904,-438.89
2024-02-05,Display,88631,418,6,629.63,321.34,0.004716182825422256,0.014354066985645933,104.93833333333333,0.5103632291981004,-308.29
2024-02-06,Display,84442,353,6,696.42,371.62,0.0041803841690154185,0.0169971671388102,116.07,0.5336147726946383,-324.79999999999995
2024-02-07,Display,72324,321,3,672.79,191.89,0.004438360710137714,0.009345794392523364,224.26333333333332,0.2852152974925311,-480.9
2024-02-08,Display,77912,350,5,665.46,355.47,0.004492247664031215,0.014285714285714285,133.092,0.5341718510504012,-309.99
2024-02-09,Display,78106,228,2,618.98,153.52,0.002919109927534376,0.008771929824561403,262.38040000000024,0.24802093767165337,-465.46000000000004
2024-02-10,Display,67463,240,3,533.96,206.53,0.0035575055956598434,0.0125,177.98666666666668,0.3867892726046895,-327.43000000000006
2024-02-11,Display,74973,267,4,593.0,315.96,0.0035612820615421553,0.0149812734082397,148.25,0.5328161888701517,-277.04
2024-02-12,Display,76863,313,3,554.87,186.27,0.004072180372871212,0.009584664536741214,184.95666666666668,0.3357002541135762,-368.6
2024-02-13,Display,74921,247,3,523.82,234.91,0.0032968059689539647,0.012145748987854251,174.60666666666668,0.4484555763430185,-288.9100000000001
2024-02-14,Display,80201,310,4,530.23,287.55,0.0038652884627373724,0.012903225806451613,132.5575,0.5423118269430247,-242.68
2024-02-15,Display,69900,280,5,616.59,264.35,0.004005722460658083,0.017857142857142856,123.31800000000001,0.4287289771160739,-352.24
2024-02-16,Display,89516,349,5,594.27,329.63,0.0038987443585504268,0.014326647564469915,118.854,0.5546805324179245,-264.64
2024-02-17,Display,67032,173,3,578.13,190.47,0.002580856904165175,0.017341040462427744,192.71,0.3294587722484562,-387.65999999999997
2024-02-18,Display,68908,217,3,618.14,197.09,0.0031491263713937425,0.013824884792626729,206.04666666666665,0.31884362765716506,-421.04999999999995
2024-02-19,Display,83620,350,5,548.76,428.16,0.004185601530734274,0.014285714285714285,109.752,0.7802317953203587,-120.59999999999997
2024-02-20,Display,79560,372,6,585.01,358.3,0.004675716440422323,0.016129032258064516,97.50166666666667,0.6124681629373857,-226.70999999999998
2024-02-21,Display,90864,391,6,581.58,420.72,0.004303134354639902,0.015345268542199489,96.93,0.7234086454142165,-160.86
2024-02-22,Display,82305,316,4,567.45,290.72,0.0038393779235769395,0.012658227848101266,141.8625,0.5123270772755308,-276.73
2024-02-23,Display,84257,484,4,563.51,299.2,0.005744329847965154,0.008264462809917356,140.8775,0.5309577469787581,-264.31
2024-02-24,Display,84619,340,5,609.24,410.78,0.004018010139566764,0.014705882352941176,121.848,0.674249885102751,-198.46000000000004
2024-02-25,Display,89056,230,4,651.74,300.96,0.0025826446280991736,0.017391304347826087,162.935,0.4617792371190965,-350.78000000000003
2024-02-26,Display,70240,245,3,613.59,215.56,0.0034880410022779043,0.012244897959183673,204.53,0.351309506347887,-398.03000000000003
2024-02-27,Display,88676,260,4,590.22,288.29,0.0029320221931526005,0.015384615384615385,147.555,0.48844498661516045,-301.93
2024-02-28,Display,68231,293,2,528.38,155.2,0.0042942357579399395,0.006825938566552901,262.38040000000024,0.2937279987887505,-373.18
2024-02-29,Display,80427,315,5,566.68,352.28,0.00391659517326271,0.015873015873015872,113.33599999999998,0.6216559610362109,-214.39999999999998
2024-03-01,Display,75947,361,5,588.65,343.34,0.004753314811644963,0.013850415512465374,117.72999999999999,0.5832667969081797,-245.31
2024-03-02,Display,67462,285,2,606.17,156.99,0.004224600515845957,0.007017543859649123,262.38040000000024,0.2589867528911032,-449.17999999999995
2024-03-03,Display,99095,330,4,657.19,350.15,0.0033301377466067915,0.012121212121212121,164.2975,0.5327987340038649,-307.0400000000001
2024-03-04,Display,74430,307,4,566.46,297.74,0.004124680908235926,0.013029315960912053,141.615,0.5256152243759489,-268.72
2024-03-05,Display,79285,241,3,589.08,227.66,0.0030396670240272435,0.012448132780082987,196.36,0.38646703334012356,-361.4200000000001
2024-03-06,Display,67079,308,4,586.53,262.91,0.00459160094813578,0.012987012987012988,146.6325,0.4482464665064021,-323.61999999999995
2024-03-07,Display,67994,230,3,569.3,247.84,0.0033826514104185663,0.013043478260869565,189.76666666666665,0.43534164763744954,-321.4599999999999
2024-03-08,Display,85121,312,4,641.91,283.11,0.0036653704726213273,0.01282051282051282,160.4775,0.4410431368883489,-358.79999999999995
2024-03-09,Display,75721,231,2,540.05,134.81,0.003050672864859154,0.008658008658008658,262.38040000000024,0.24962503471900752,-405.23999999999995
2024-03-10,Display,83281,309,6,609.77,341.92,0.003710330087294821,0.019417475728155338,101.62833333333333,0.5607360152188531,-267.84999999999997
2024-03-11,Display,70976,262,4,611.37,207.64,0.0036913886384129847,0.015267175572519083,152.8425,0.33963066555441057,-403.73
2024-03-12,Display,95223,354,5,592.13,404.28,0.0037175892378942064,0.014124293785310734,118.426,0.6827554759934473,-187.85000000000002
2024-03-13,Display,75352,198,3,551.39,213.07,0.00262766748062427,0.015151515151515152,183.79666666666665,0.386423402673244,-338.32
2024-03-14,Display,81012,295,3,535.76,231.72,0.0036414358366661727,0.010169491525423728,178.58666666666667,0.4325070927280872,-304.03999999999996
2024-03-15,Display,88378,279,3,654.11,265.84,0.0031568942497001515,0.010752688172043012,218.03666666666666,0.40641482319487543,-388.27000000000004
2024-03-16,Display,80780,277,3,601.8,217.9,0.0034290666006437237,0.010830324909747292,200.6,0.36208042539049523,-383.9
2024-03-17,Display,79273,315,4,575.21,238.17,0.003973610182533776,0.012698412698412698,143.8025,0.41405747466142795,-337.0400000000001
2024-03-18,Display,87316,277,3,605.34,194.75,0.003172385358926199,0.010830324909747292,201.78,0.3217200251098556,-410.59000000000003
2024-03-19,Display,76890,375,6,632.22,364.0,0.004877097151775264,0.016,105.37,0.5757489481509601,-268.22
2024-03-20,Display,73802,269,4,642.86,271.01,0.0036448876724208016,0.01486988847583643,160.715,0.42156923747005565,-371.85
2024-03-21,Display,73803,267,3,652.76,201.34,0.0036177391162960856,0.011235955056179775,217.58666666666667,0.30844414486181754,-451.41999999999996
2024-03-22,Display,85030,427,9,603.38,567.85,0.005021757026931671,0.02107728337236534,67.04222222222222,0.9411150518744407,-35.52999999999997
2024-03-23,Display,70590,249,3,549.51,188.6,0.0035274118147046326,0.012048192771084338,183.17,0.3432148641516988,-360.90999999999997
2024-03-24,Display,78845,257,4,734.86,256.28,0.003259559895998478,0.01556420233463035,183.715,0.3487467000517105,-478.58000000000004
2024-03-25,Display,76388,308,3,653.74,260.22,0.004032046918364141,0.00974025974025974,217.91333333333333,0.3980481537002478,-393.52
2024-03-26,Display,82375,262,4,670.19,249.24,0.003180576631259484,0.015267175572519083,167.5475,0.37189453736999956,-420.95000000000005
2024-03-27,Display,86473,350,2,633.01,127.01,0.0040475061579915116,0.005714285714285714,262.38040000000024,0.20064453958073333,-506.0
2024-03-28,Display,89703,418,4,648.74,298.42,0.004659821856571129,0.009569377990430622,162.185,0.45999938342016833,-350.32
2024-03-29,Display,66733,266,4,511.1,277.61,0.003986033896273208,0.015037593984962405,127.775,0.5431618078653884,-233.49
2024-03-30,Display,77394,294,4,578.74,268.53,0.003798744088689046,0.013605442176870748,144.685,0.4639907385008812,-310.21000000000004
2024-01-01,Affiliate,8964,650,25,503.69,2424.65,0.07251227130745203,0.038461538461538464,20.1476,4.813774345331454,1920.96
2024-01-02,Affiliate,7271,529,21,538.43,2152.2,0.07275477926007427,0.03969754253308128,25.63952380952381,3.9971769775086825,1613.77
2024-01-03,Affiliate,7242,346,14,506.81,1426.78,0.04777685722176194,0.04046242774566474,36.200714285714284,2.815216747893688,919.97
2024-01-04,Affiliate,8584,641,31,489.57,3345.64,0.07467381174277726,0.0483619344773791,15.79258064516129,6.83383377249423,2856.0699999999997
2024-01-05,Affiliate,7103,538,27,464.81,2967.01,0.07574264395325919,0.05018587360594796,17.215185185185184,6.383274886512769,2502.2000000000003
2024-01-06,Affiliate,9606,737,39,490.94,3559.78,0.0767228815323756,0.052917232021709636,12.588205128205129,7.25094716258606,3068.84
2024-01-07,Affiliate,9672,663,21,523.15,2248.57,0.06854838709677419,0.03167420814479638,24.91190476190476,4.298136289783045,1725.42
2024-01-08,Affiliate,9079,637,24,463.97,2882.26,0.07016191210485737,0.03767660910518053,19.332083333333333,6.212168890229972,2418.29
2024-01-09,Affiliate,8471,576,27,447.59,2259.15,0.06799669460512336,0.046875,16.577407407407406,5.047364775799281,1811.5600000000002
2024-01-10,Affiliate,7166,489,15,526.46,1459.4,0.06823890594473904,0.03067484662576687,35.09733333333334,2.772100444478213,932.94
2024-01-11,Affiliate,8422,592,22,519.01,2424.99,0.07029209213963429,0.037162162162162164,23.591363636363635,4.67233771988979,1905.9799999999998
2024-01-12,Affiliate,8377,555,27,444.12,2884.0,0.06625283514384625,0.04864864864864865,16.448888888888888,6.493740430514276,2439.88
2024-01-13,Affiliate,9590,546,28,511.6,3206.98,0.05693430656934306,0.05128205128205128,18.271428571428572,6.2685301016419075,2695.38
2024-01-14,Affiliate,9141,602,28,509.42,2728.93,0.06585712722896839,0.046511627906976744,18.193571428571428,5.356935338227788,2219.5099999999998
2024-01-15,Affiliate,9784,609,21,457.42,1835.0,0.06224448078495503,0.034482758620689655,21.781904761904762,4.011630449040269,1377.58
2024-01-16,Affiliate,7354,554,30,434.96,3583.38,0.07533315202610824,0.05415162454873646,14.498666666666667,8.238412727607137,3148.42
2024-01-17,Affiliate,9652,796,29,419.68,2994.01,0.08246995441359303,0.0364321608040201,14.471724137931036,7.134030690049562,2574.3300000000004
2024-01-18,Affiliate,9240,528,22,521.71,1823.6,0.05714285714285714,0.041666666666666664,23.71409090909091,3.4954284947576237,1301.8899999999999
2024-01-19,Affiliate,9922,595,18,489.34,1360.99,0.05996774843781496,0.030252100840336135,27.185555555555553,2.7812768218416646,871.6500000000001
2024-01-20,Affiliate,8476,442,19,456.97,1833.35,0.05214723926380368,0.042986425339366516,24.051052631578948,4.011970151213427,1376.3799999999999
2024-01-21,Affiliate,8500,670,30,524.76,3012.25,0.07882352941176471,0.04477611940298507,17.492,5.740243158777346,2487.49
2024-01-22,Affiliate,7955,543,22,517.42,2117.48,0.06825895663104965,0.040515653775322284,23.519090909090906,4.0923814309458475,1600.06
2024-01-23,Affiliate,8297,607,27,547.61,1789.94,0.07315897312281548,0.044481054365733116,20.28185185185185,3.2686400905754094,1242.33
2024-01-24,Affiliate,6257,386,19,441.35,1864.21,0.06169090618507272,0.04922279792746114,23.228947368421053,4.2238812733658095,1422.8600000000001
2024-01-25,Affiliate,8015,628,15,497.8,1737.28,0.07835308796007485,0.02388535031847134,33.18666666666667,3.489915628766573,1239.48
2024-01-26,Affiliate,7926,491,16,529.3,1801.64,0.061948019177390866,0.032586558044806514,33.08125,3.403816361231816,1272.3400000000001
2024-01-27,Affiliate,7452,476,16,446.0,1885.32,0.06387546967257113,0.03361344537815126,27.875,4.227174887892376,1439.32
2024-01-28,Affiliate,10443,706,22,467.94,2061.62,0.0676050943215551,0.031161473087818695,21.27,4.405735778091208,1593.6799999999998
2024-01-29,Affiliate,7852,541,16,484.81,1205.0,0.06889964340295467,0.029574861367837338,30.300625,2.48550978733937,720.19
2024-01-30,Affiliate,7377,445,14,580.04,1278.71,0.06032262437305137,0.03146067415730337,41.43142857142857,2.2045203779049722,698.6700000000001
2024-01-31,Affiliate,9050,638,16,508.61,1503.93,0.07049723756906077,0.025078369905956112,31.788125,2.956941467922377,995.32
2024-02-01,Affiliate,8077,624,19,476.56,1871.4,0.07725640708183731,0.030448717948717948,25.082105263157896,3.9268927312405575,1394.8400000000001
2024-02-02,Affiliate,9147,562,21,470.62,2081.31,0.061440909587843005,0.037366548042704624,22.410476190476192,4.4224852322468235,1610.69
2024-02-03,Affiliate,9436,664,26,531.86,2515.01,0.07036880033912675,0.0391566265060241,20.456153846153846,4.728706802542023,1983.15
2024-02-04,Affiliate,8787,570,23,446.39,2823.62,0.06486855582109935,0.04035087719298246,19.40826086956522,6.325455319339591,2377.23
2024-02-05,Affiliate,9692,471,20,519.55,2425.58,0.04859678085018572,0.04246284501061571,25.9775,4.668617072466557,1906.03
2024-02-06,Affiliate,9153,570,23,468.56,2275.04,0.06227466404457555,0.04035087719298246,20.37217391304348,4.855386716749189,1806.48
2024-02-07,Affiliate,8739,611,21,445.59,1934.75,0.06991646641492162,0.03436988543371522,21.218571428571426,4.341996005296349,1489.16
2024-02-08,Affiliate,9351,687,29,503.51,3300.6,0.07346807828039782,0.042212518195050945,17.36241379310345,6.555182618021489,2797.09
2024-02-09,Affiliate,9352,664,26,588.57,2483.07,0.07100085543199315,0.0391566265060241,22.637307692307694,4.218818492277894,1894.5
2024-02-10,Affiliate,8593,525,23,443.81,2416.9,0.061096241126498314,0.04380952380952381,19.29608695652174,5.4457988778982,1973.0900000000001
2024-02-11,Affiliate,10010,671,21,525.03,2447.57,0.06703296703296703,0.03129657228017884,25.00142857142857,4.661771708283337,1922.5400000000002
2024-02-12,Affiliate,7861,677,31,563.61,3158.13,0.08612135860577534,0.04579025110782865,18.180967741935483,5.603395965295151,2594.52
2024-02-13,Affiliate,9143,619,22,519.06,2400.68,0.0677020671552007,0.035541195476575124,23.59363636363636,4.625052980387624,1881.62
2024-02-14,Affiliate,9013,540,22,446.66,2225.2,0.059913458337956284,0.040740740740740744,20.302727272727275,4.981865400976133,1778.5399999999997
2024-02-15,Affiliate,7675,566,11,480.88,1149.66,0.07374592833876221,0.019434628975265017,43.71636363636364,2.3907419730494097,668.7800000000001
2024-02-16,Affiliate,10177,640,29,504.55,2817.11,0.06288690183747667,0.0453125,17.398275862068967,5.583410960261619,2312.56
2024-02-17,Affiliate,9663,611,30,511.78,2695.11,0.06323088067887819,0.049099836333878884,17.05933333333333,5.266149517370746,2183.33
